,,,,,,Fantasy,,Rank,Trends,Ret,Tackles,,,,,Misc,,Turnovers,,,TD
,Defensive Players,,Roster Status,GP*,Bye,Fan Pts ,O-Rank,Actual,% Rostered,TD,Tack Solo,Tack Ast,TFL,Sack,Safe,Pass Def,Blk Kick,Int,Fum Force,Fum Rec,TD
,No new player Notes Jeffery Simmons Ten - DT Sun 1:00 pm vs Ari,,FA,17,13,126.61,1357,1357,15%,0,36.3,31.9,23.1,6.6,0,0,0,0,1.1,2.2,0
,No new player Notes Josh Allen Jax - DE Sun 1:00 pm @Hou ,,FA,17,7,126.02,528,528,14%,0,32.6,13.7,15.8,12.6,0,0,0,0,2.1,0,0
,No new player Notes Dee Ford SF - DE Sun 1:00 pm @Det ,,FA,17,6,125.98,522,522,7%,0,39.8,13.3,17.7,8.8,0,0,0,0,2.2,1.1,0
,No new player Notes Maxx Crosby LV - DE Mon 8:15 pm vs Bal ,,FA,17,8,125.52,408,408,20%,0,35.6,12.9,16.2,10.8,0,0,0,0,2.2,1.1,0
,No new player Notes Nicholas Morrow LV - LB Mon 8:15 pm vs Bal ,,FA,17,8,124.42,1573,1573,3%,0,64.6,22.6,3.2,1.1,0,1.1,0,1.1,0,0,0
,No new player Notes Dre'Mont Jones Den - DE Sun 4:25 pm @NYG,,FA,17,11,124.24,418,418,8%,0,37,23.3,14.8,8.5,0,2.1,0,0,0,1.1,0
,No new player Notes Dont'a Hightower NE - LB Sun 4:25 pm vs Mia,,FA,17,14,121.28,1367,1367,5%,0,56.6,27.8,5.3,4.3,0,0,0,0,0,0,0
,No new player Notes Leonard Williams NYG - DE Sun 4:25 pm vs Den,,FA,17,10,120.88,591,591,20%,0,34.5,29.3,20.9,8.4,0,0,0,0,0,0,0
,No new player Notes Von Miller Den - LB Sun 4:25 pm @NYG,,FA,17,11,120.55,1384,1384,9%,0,31.7,16.9,13.7,10.6,0,0,0,0,3.2,1.1,0
,No new player Notes Calais Campbell Bal - DE Mon 8:15 pm @LV ,,FA,17,8,119.6,550,550,13%,0,35.8,20.1,17.9,7.8,0,0,0,0,2.2,1.1,0
,No new player Notes Josh Sweat Phi - DE Sun 1:00 pm @Atl ,,FA,17,14,119.13,486,486,5%,0,36.7,8.5,15.7,9.4,0,0,0,0,2.1,1,0
,No new player Notes Dante Fowler Jr. Atl - DE Sun 1:00 pm vs Phi ,,FA,17,6,117.89,425,425,8%,0,40,11.9,17.3,7.6,0,0,0,0,1.1,1.1,0
,No new player Notes Nick Vigil Min - LB Sun 1:00 pm @Cin,,FA,17,7,117.54,1462,1462,1%,0,57.1,46.4,2.2,1.1,0,0,0,0,1.1,0,0
,No new player Notes Malik Harrison Bal - LB Mon 8:15 pm @LV ,,FA,17,8,117.31,1394,1394,3%,0,58.4,41.6,2.2,1.1,0,0,0,0,0,1.1,0
,,,,,,Fantasy,,Rank,Trends,Ret,Tackles,,,,,Misc,,Turnovers,,,TD
,Defensive Players,,Roster Status,GP*,Bye,Fan Pts ,O-Rank,Actual,% Rostered,TD,Tack Solo,Tack Ast,TFL,Sack,Safe,Pass Def,Blk Kick,Int,Fum Force,Fum Rec,TD
,No new player Notes Jarran Reed KC - DT Sun 4:25 pm vs Cle,,FA,17,12,117.11,1332,1332,4%,0,36.7,22.5,17.7,8.3,0,0,0,0,0,0,0
,No new player Notes Frank Clark KC - DE Q Sun 4:25 pm vs Cle,,FA,17,12,116.51,533,533,7%,0,30.8,13,14.2,10.6,0,0,0,0,2.4,1.2,0
,Player Note Akiem Hicks Chi - DT Sun 8:20 pm @LAR ,,FA,17,10,116.25,1355,1355,8%,0,41.3,17.6,18.6,6.2,0,0,0,0,1,0,0
,No new player Notes Sheldon Richardson Min - DT Sun 1:00 pm @Cin,,FA,17,7,114.84,1260,1260,10%,0,36.7,27,24.8,4.3,0,0,0,0,1.1,1.1,0
,No new player Notes Trey Flowers Det - DE Sun 1:00 pm vs SF ,,FA,17,9,114.79,566,566,4%,0,37.4,22.3,11.1,8.1,0,0,0,0,2,0,0
,No new player Notes Karl Joseph LV - S Mon 8:15 pm vs Bal ,,FA,17,8,114.74,1774,1774,1%,0,52.8,23.7,1.1,0,0,4.3,0,1.1,0,2.2,0
,No new player Notes Trey Hendrickson Cin - DE Q Sun 1:00 pm vs Min,,FA,17,10,113.29,429,429,10%,0,32.2,9.4,9.4,11.4,0,1,0,0,1,0,0
,No new player Notes Daron Payne Was - DT Sun 1:00 pm vs LAC,,FA,17,9,113.29,1320,1320,7%,0,34.6,28.3,22,5.2,0,0,0,0,1,1,0
,No new player Notes Romeo Okwara Det - DE Sun 1:00 pm vs SF ,,FA,17,9,113.28,512,512,14%,0,33.4,13.2,15.2,9.1,0,1,0,0,1,0,0
,No new player Notes Arik Armstead SF - DT Q Sun 1:00 pm @Det ,,FA,17,6,113.27,1340,1340,7%,0,35.4,23.2,17.7,7.7,0,0,0,0,0,0,0
,No new player Notes Malcolm Smith Cle - LB Sun 4:25 pm @KC,,FA,17,13,113.04,1446,1446,1%,0,58.7,29.9,1.1,0,0,1.1,0,1.1,0,0,0
,No new player Notes Anthony Hitchens KC - LB Sun 4:25 pm vs Cle,,FA,17,12,112.13,1456,1456,2%,0,58.7,41,3.5,0,0,0,0,0,0,0,0
,No new player Notes Christian Kirksey Hou - LB Sun 1:00 pm vs Jax ,,FA,17,10,111.28,1403,1403,4%,0,50.4,37.3,5,3,0,0,0,0,0,0,0
,No new player Notes Linval Joseph LAC - DT Sun 1:00 pm @Was,,FA,17,7,111.26,1283,1283,4%,0,40.4,31.6,21.8,3.3,0,0,0,0,0,0,0
,No new player Notes Emmanuel Ogbah Mia - DE Sun 4:25 pm @NE,,FA,17,14,111.11,509,509,9%,0,32.2,11.8,14,9.7,0,0,0,0,1.1,1.1,0
,No new player Notes Dexter Lawrence II NYG - DT Sun 4:25 pm vs Den,,FA,17,10,110.27,1341,1341,3%,0,37.3,24.9,14.7,5.2,0,2.1,0,0,0,0,0
,No new player Notes Kwity Paye Ind - DE Q Sun 1:00 pm vs Sea ,,FA,17,14,109.29,453,453,9%,0,32.4,19,0,8.9,0,1.1,0,1.1,1.1,2.2,0
,No new player Notes Preston Smith GB - LB Sun 4:25 pm @NO ,,FA,17,13,108.26,1581,1581,2%,0,34.6,17.3,13,8.7,0,0,0,0,0,0,0
,No new player Notes Denico Autry Ten - DT Sun 1:00 pm vs Ari,,FA,17,13,107.9,1281,1281,3%,0,34.1,16.5,15.4,7.7,0,0,0,0,0,1.1,0
,No new player Notes Grady Jarrett Atl - DT Sun 1:00 pm vs Phi ,,FA,17,6,107.61,1280,1280,8%,0,37.9,26,7.6,6.5,0,0,0,0,2.2,0,0
,No new player Notes David Onyemata NO - DT SUSP Sun 4:25 pm vs GB ,,FA,17,6,106.82,1316,1316,1%,0,35.3,20.9,14.5,4.9,0,3.1,0,0,0,0,0
,No new player Notes Brandon Graham Phi - DE Sun 1:00 pm @Atl ,,FA,17,14,106.54,481,481,10%,0,33.6,9.6,13.6,7.3,0,0,0,0,2.1,2.1,0
,No new player Notes Jadeveon Clowney Cle - DE Sun 4:25 pm @KC,,FA,17,13,106.41,439,439,15%,0,29.9,23.3,16.6,7.8,0,0,0,0,1.1,0,0
,No new player Notes Leonard Floyd LAR - LB Sun 8:20 pm vs Chi ,,FA,17,11,105.75,1593,1593,3%,0,35.4,16.6,11.1,7.8,0,0,0,0,0,1.1,0
,No new player Notes Stephon Tuitt Pit - DE Sun 1:00 pm @Buf,,FA,17,7,105.74,454,454,15%,0,33.4,18.2,12.1,8.1,0,0,0,0,1,0,0
,,,,,,Fantasy,,Rank,Trends,Ret,Tackles,,,,,Misc,,Turnovers,,,TD
,Defensive Players,,Roster Status,GP*,Bye,Fan Pts ,O-Rank,Actual,% Rostered,TD,Tack Solo,Tack Ast,TFL,Sack,Safe,Pass Def,Blk Kick,Int,Fum Force,Fum Rec,TD
,No new player Notes Markus Golden Ari - LB Sun 1:00 pm @Ten,,FA,17,12,104.62,1502,1502,1%,0,29.7,25.3,12.1,8.8,0,0,0,0,0,0,0
,No new player Notes Fletcher Cox Phi - DT Sun 1:00 pm @Atl ,,FA,17,14,104.44,1331,1331,8%,0,33.6,13.8,15.7,6.3,0,0,0,0,2.1,1,0
,Player Note Ryan Kerrigan Phi - DE Q Sun 1:00 pm @Atl ,,FA,17,14,99.73,443,443,3%,0,29.4,10.6,5.2,8.4,0,1,0,0,3.1,1,0
,"No new player Notes Jaelan Phillips Mia - LB,DE Sun 4:25 pm @NE",,FA,17,14,98.23,899,899,21%,0,31.1,12.9,0,9.7,0,0,0,0,2.1,1.1,0
,No new player Notes Marcus Davenport NO - DE Sun 4:25 pm vs GB ,,FA,17,6,95.86,459,459,3%,0,23.1,16.5,11,8.8,0,0,0,0,2.2,1.1,0
,No new player Notes Jordan Phillips Ari - DE Sun 1:00 pm @Ten,,FA,17,12,95.82,589,589,1%,0,33,6.6,9.9,7.7,0,0,0,0,1.1,0,0
,No new player Notes Whitney Mercilus Hou - LB Sun 1:00 pm vs Jax ,,FA,17,10,94.68,1561,1561,1%,0,27.2,15.1,10.1,7.1,0,0,0,0,2,2,0
,No new player Notes Yetur Gross-Matos Car - DE Sun 1:00 pm vs NYJ,,FA,17,13,93.65,391,391,28%,0,29.7,15.9,7.3,7.4,0,0,0,0,1.1,1.1,0
,No new player Notes Danny Trevathan Chi - LB Q Sun 8:20 pm @LAR ,,FA,17,10,91.44,1584,1584,8%,0,44.4,33.1,2.1,1,0,0,0,0,1,0,0
,No new player Notes Ashtyn Davis NYJ - S PUP-P Sun 1:00 pm @Car,,FA,17,6,90.51,1693,1693,1%,0,38.1,23.7,2.1,1,0,1,0,2.1,1,0,0
,No new player Notes Ifeadi Odenigbo NYG - DE Sun 4:25 pm vs Den,,FA,17,10,90.01,462,462,1%,0,22,15.7,7.3,9.4,0,0,0,0,1,1,0
,No new player Notes Alton Robinson Sea - DE Sun 1:00 pm @Ind ,,FA,17,9,87.37,438,438,2%,0,26.4,16.5,4.4,7.7,0,0,0,0,1.1,1.1,0
,No new player Notes K'Lavon Chaisson Jax - DE Sun 1:00 pm @Hou ,,FA,17,7,87.17,557,557,1%,0,27.3,12.6,5.3,6.3,0,1.1,0,0,1.1,2.1,0
,No new player Notes Carl Lawson NYJ - DE Sun 1:00 pm @Car,,FA,17,6,86.9,511,511,3%,0,21.6,16.5,9.3,8.2,0,0,0,0,1,1,0
,No new player Notes Javon Hargrave Phi - DT Sun 1:00 pm @Atl ,,FA,17,14,86.61,1313,1313,1%,0,27.3,20.1,10.5,6.3,0,0,0,0,0,0,0
,No new player Notes Jordan Jenkins Hou - LB Sun 1:00 pm vs Jax ,,FA,17,10,86.11,1578,1578,0%,0,27.2,16.1,11.1,5,0,0,0,0,2,1,0
,No new player Notes Greg Rousseau Buf - DE Sun 1:00 pm vs Pit,,FA,17,7,84.02,590,590,3%,0,25.3,16.1,9.2,5.8,0,1.2,0,0,1.2,0,0
,No new player Notes Jon Bostic Was - LB Sun 1:00 pm vs LAC,,FA,17,9,83.92,1560,1560,5%,0,42,25.2,4.2,1,0,0,0,0,0,0,0
,No new player Notes Sheldon Rankins NYJ - DT Sun 1:00 pm @Car,,FA,17,6,82.79,1258,1258,1%,0,28.8,17.5,3.1,6.2,0,1,0,0,0,0,0
,No new player Notes D.J. Wonnum Min - DE Sun 1:00 pm @Cin,,FA,17,7,78.19,471,471,1%,0,25.9,11.9,6.5,5.4,0,1.1,0,0,0,1.1,0
,No new player Notes Joseph Ossai Cin - DE Q Sun 1:00 pm vs Min,,FA,17,10,67.57,506,506,1%,0,23.9,9.4,0,5.2,0,0,0,0,2.1,1,0
,No new player Notes Christian Barmore NE - DT Sun 4:25 pm vs Mia,,FA,17,14,48.27,783,783,3%,0,14.1,12.1,5,4,0,0,0,0,0,0,0
,No new player Notes Kindle Vildor Chi - CB Sun 8:20 pm @LAR ,,FA,17,10,0,942,942,0%,0,0,0,0,0,0,0,0,0,0,0,0
,No new player Notes Josiah Scott Phi - CB Sun 1:00 pm @Atl ,,FA,17,14,0,944,944,0%,0,0,0,0,0,0,0,0,0,0,0,0
,No new player Notes Curtis Weaver Cle - DE Sun 4:25 pm @KC,,FA,17,13,0,479,479,0%,0,0,0,0,0,0,0,0,0,0,0,0
